City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,plover,44.4564,-89.544,6.12,86,100,4.92,US,2023-04-16 21:00:15
299,fort saint james,54.4333,-124.25,5.31,90,100,2.94,CA,2023-04-16 21:04:41
300,sale,34.0389,-6.8166,17.08,82,0,0.0,MA,2023-04-16 21:04:42
301,archena,38.1163,-1.3004,15.35,66,0,1.77,ES,2023-04-16 21:04:42
302,barstow,34.8986,-117.0228,26.76,19,98,3.06,US,2023-04-16 21:04:42
303,sumoto,34.35,134.9,12.02,88,18,6.71,JP,2023-04-16 21:04:42
304,pitimbu,-7.4706,-34.8086,25.33,80,100,4.83,BR,2023-04-16 21:04:43
305,inhambane,-23.865,35.3833,20.34,70,95,2.13,MZ,2023-04-16 21:04:43
306,aplahoue,6.9333,1.6833,26.73,80,100,3.55,BJ,2023-04-16 21:04:43
307,clovis,36.8252,-119.7029,24.47,46,40,5.14,US,2023-04-16 21:04:43
308,gamba,-2.65,10.0,25.53,90,100,1.28,GA,2023-04-16 21:04:44
309,kajaani,64.2273,27.7285,-3.97,68,0,0.51,FI,2023-04-16 21:04:44
310,bara,10.3744,10.7288,32.05,36,99,3.58,NG,2023-04-16 21:04:44
311,harnosand,62.6323,17.9379,-1.0,98,100,1.7,SE,2023-04-16 21:04:44
312,la ronge,55.1001,-105.2842,11.14,37,40,4.63,CA,2023-04-16 21:00:31
313,taksimo,56.3444,114.8794,-14.42,87,5,2.0,RU,2023-04-16 21:04:44
314,birjand,32.8663,59.2211,18.26,22,75,7.2,IR,2023-04-16 20:55:03
315,jalu,29.0331,21.5482,22.82,24,0,4.12,LY,2023-04-16 21:04:45
316,khandyga,62.6667,135.6,-6.41,89,100,1.59,RU,2023-04-16 21:04:45
317,half moon bay,37.4636,-122.4286,19.39,59,0,7.72,US,2023-04-16 21:04:45
318,tchibanga,-2.85,11.0333,22.95,97,100,0.72,GA,2023-04-16 21:04:45
319,dingle,10.9995,122.6711,25.23,86,31,0.3,PH,2023-04-16 21:04:46
320,ercis,39.0287,43.3586,9.18,60,35,1.08,TR,2023-04-16 21:04:46
321,maizieres-les-metz,49.2075,6.1605,11.69,78,97,3.39,FR,2023-04-16 21:00:12
322,westport,41.1415,-73.3579,21.28,80,100,5.66,US,2023-04-16 21:04:46
323,jati,24.3539,68.2671,26.7,63,67,4.61,PK,2023-04-16 21:04:46
324,sompeta,18.9333,84.6,28.32,67,77,4.08,IN,2023-04-16 21:04:47
325,marrakesh,31.6315,-8.0083,28.04,26,20,3.6,MA,2023-04-16 21:01:41
326,sioux lookout,50.1001,-91.917,-3.96,93,100,6.69,CA,2023-04-16 21:00:35
327,port lincoln,-34.7333,135.8667,14.78,88,3,5.15,AU,2023-04-16 20:55:01
328,bac lieu,9.285,105.7244,27.83,79,97,2.97,VN,2023-04-16 21:04:47
329,qidong,31.8128,121.6561,13.44,71,2,6.96,CN,2023-04-16 21:04:47
330,mount isa,-20.7333,139.5,12.87,62,75,5.14,AU,2023-04-16 20:54:55
331,lhokseumawe,5.1801,97.1507,26.82,83,100,2.51,ID,2023-04-16 20:54:53
332,hami,42.8,93.45,15.61,39,86,7.25,CN,2023-04-16 21:04:48
333,nuuk,64.1835,-51.7216,0.34,80,11,6.17,GL,2023-04-16 21:04:48
334,videle,44.2781,25.5244,12.08,91,92,7.86,RO,2023-04-16 21:04:48
335,samarai,-10.6167,150.6667,26.67,74,100,1.68,PG,2023-04-16 21:04:48
336,beloha,-25.1667,45.05,18.79,69,64,2.61,MG,2023-04-16 21:04:49
337,pozo colorado,-23.4923,-58.7972,23.62,93,89,1.92,PY,2023-04-16 21:04:49
338,pacific grove,36.6177,-121.9166,18.34,65,20,2.68,US,2023-04-16 20:59:59
339,college,64.8569,-147.8028,-0.61,63,75,2.06,US,2023-04-16 20:54:53
340,kurilsk,45.2333,147.8833,0.88,98,100,5.34,RU,2023-04-16 21:04:49
341,swan hill,-35.3378,143.5544,10.06,73,0,1.55,AU,2023-04-16 21:04:50
342,grandview,38.8858,-94.533,15.73,37,75,12.86,US,2023-04-16 21:04:50
343,meiktila,20.8667,95.8667,28.75,37,0,4.57,MM,2023-04-16 21:04:50
344,beysehir,37.6773,31.7246,12.44,53,100,1.99,TR,2023-04-16 21:04:50
345,bedesa,8.9,40.7833,16.65,90,78,1.36,ET,2023-04-16 21:04:50
346,udachnyy,66.4167,112.4,-6.97,57,99,1.99,RU,2023-04-16 20:55:00
347,boguchany,58.3814,97.4531,-10.81,99,91,1.46,RU,2023-04-16 21:04:51
348,vossevangen,60.623,6.4229,8.63,72,20,1.14,NO,2023-04-16 21:04:51
349,rong kwang,18.339,100.3174,26.48,58,100,1.03,TH,2023-04-16 21:04:51
350,grindavik,63.8424,-22.4338,9.97,93,100,11.83,IS,2023-04-16 21:04:52
351,dikson,73.5069,80.5464,-18.54,100,100,3.97,RU,2023-04-16 21:04:52
352,douglas,41.3,-96.167,13.19,39,40,15.43,US,2023-04-16 21:01:29
353,broken hill,-31.95,141.4333,10.44,65,0,2.58,AU,2023-04-16 21:04:52
354,sarkand,45.41,79.9186,10.75,45,92,3.62,KZ,2023-04-16 21:04:52
355,saurimo,-9.6608,20.3916,18.18,98,99,1.7,AO,2023-04-16 21:04:52
356,canguaretama,-6.38,-35.1289,26.45,83,100,3.85,BR,2023-04-16 21:02:41
357,mishan,45.55,131.8833,1.62,67,100,3.09,CN,2023-04-16 21:04:53
358,fray bentos,-33.1325,-58.2956,17.63,70,100,5.43,UY,2023-04-16 21:04:53
359,minuri,16.535,121.8574,22.99,95,100,0.75,PH,2023-04-16 21:04:53
360,virginia beach,36.8529,-75.978,28.35,48,75,5.14,US,2023-04-16 21:03:58
361,prince george,53.9166,-122.753,11.25,49,40,7.2,CA,2023-04-16 21:04:54
362,tateyama,34.9833,139.8667,14.96,58,40,5.66,JP,2023-04-16 21:04:54
363,margate,51.3813,1.3862,8.83,78,88,0.45,GB,2023-04-16 21:00:47
364,sabang,5.8933,95.3214,28.63,74,70,1.97,ID,2023-04-16 21:04:54
365,iberia,29.9502,-91.7507,23.04,33,0,6.69,US,2023-04-16 21:04:54
366,yar-sale,66.8333,70.8333,-24.85,85,22,4.62,RU,2023-04-16 21:04:54
367,catamarca,-28.4696,-65.7852,19.87,65,16,1.34,AR,2023-04-16 21:04:55
368,campbell river,50.0163,-125.2446,11.21,76,75,7.72,CA,2023-04-16 21:00:43
369,yerkoy,39.6381,34.4672,13.7,65,100,1.52,TR,2023-04-16 21:04:55
370,talaya,61.3833,152.75,-11.36,94,100,0.67,RU,2023-04-16 21:04:55
371,liberty,31.8335,-81.5004,29.06,60,20,6.69,US,2023-04-16 21:04:20
372,zlobin,45.2924,14.6541,7.87,65,40,5.66,HR,2023-04-16 21:04:55
373,tuatapere,-46.1333,167.6833,12.76,77,79,2.37,NZ,2023-04-16 21:04:56
374,guiren,33.6697,118.1889,13.33,55,1,6.36,CN,2023-04-16 21:04:56
375,imeni poliny osipenko,52.4201,136.4853,-5.58,92,8,2.92,RU,2023-04-16 21:04:56
376,havelock,34.8791,-76.9013,26.1,78,20,8.75,US,2023-04-16 21:04:56
377,buala,-8.145,159.5921,26.83,77,63,2.16,SB,2023-04-16 21:04:56
378,promyshlennyy,67.5833,63.9167,-26.87,100,90,1.64,RU,2023-04-16 21:04:57
379,puerto rondon,6.2805,-71.1,33.07,41,100,1.87,CO,2023-04-16 21:04:57
380,byron bay,-28.65,153.6167,20.95,76,45,6.49,AU,2023-04-16 21:04:57
381,ambatondrazaka,-17.8333,48.4167,17.84,94,82,1.73,MG,2023-04-16 21:04:57
382,amposta,40.7131,0.581,15.68,59,1,2.8,ES,2023-04-16 21:04:57
383,fortuna,40.5982,-124.1573,12.19,74,95,3.0,US,2023-04-16 21:04:58
384,suntar,62.1444,117.6319,-10.56,92,100,4.44,RU,2023-04-16 21:04:58
385,pocone,-16.2567,-56.6228,28.99,69,91,1.54,BR,2023-04-16 21:04:58
386,bama,11.5221,13.6856,30.81,10,96,2.62,NG,2023-04-16 21:04:58
387,thunder bay,48.4001,-89.3168,-1.01,80,100,4.63,CA,2023-04-16 21:04:58
388,pochutla,15.7432,-96.4661,33.23,46,41,3.79,MX,2023-04-16 21:04:59
389,wagar,16.1525,36.2032,30.32,50,8,6.29,SD,2023-04-16 21:04:59
390,mogadishu,2.0371,45.3438,28.54,70,97,4.03,SO,2023-04-16 21:04:44
391,aykhal,66.0,111.5,-8.81,98,100,2.41,RU,2023-04-16 21:04:59
392,rawson,-43.3002,-65.1023,14.97,48,5,7.22,AR,2023-04-16 21:01:53
393,price,39.5994,-110.8107,17.29,14,0,4.12,US,2023-04-16 21:05:00
394,marawi,7.9986,124.2928,20.19,92,55,0.99,PH,2023-04-16 21:05:00
395,vilhena,-12.7406,-60.1458,30.12,58,40,4.12,BR,2023-04-16 21:03:26
396,weligama,5.9667,80.4167,25.51,81,30,1.2,LK,2023-04-16 21:05:00
397,iqaluit,63.7506,-68.5145,-13.15,78,40,10.29,CA,2023-04-16 21:00:43
398,manaus,-3.1019,-60.025,30.28,78,40,2.57,BR,2023-04-16 21:04:09
399,grand gaube,-20.0064,57.6608,25.22,81,13,4.7,MU,2023-04-16 21:05:00
400,tommot,58.9564,126.2925,-5.29,95,100,0.24,RU,2023-04-16 21:05:01
401,springdale,36.1867,-94.1288,17.85,28,0,11.32,US,2023-04-16 21:04:05
402,zwedru,6.0667,-8.1281,24.51,94,83,1.46,LR,2023-04-16 21:05:01
403,agadez,19.75,10.25,29.75,10,49,3.86,NE,2023-04-16 21:05:02
404,sechura,-5.5569,-80.8222,29.29,63,91,5.17,PE,2023-04-16 20:55:09
405,sao filipe,14.8961,-24.4956,24.86,72,10,3.79,CV,2023-04-16 21:05:03
406,vostok,46.4856,135.8833,-1.47,71,100,0.65,RU,2023-04-16 21:05:03
407,makat,47.6469,53.3463,5.3,50,0,2.22,KZ,2023-04-16 21:05:04
408,djibo,14.1022,-1.6306,32.55,8,2,3.39,BF,2023-04-16 21:05:05
409,orotukan,62.2667,151.7,-10.33,95,96,0.98,RU,2023-04-16 21:05:06
410,majene,-3.5403,118.9707,25.61,81,100,1.24,ID,2023-04-16 21:05:07
411,yaan,7.3833,8.5667,31.57,42,99,2.49,NG,2023-04-16 21:05:07
412,port blair,11.6667,92.75,27.15,78,100,2.99,IN,2023-04-16 21:05:08
413,torbay,47.6666,-52.7314,5.98,77,20,2.57,CA,2023-04-16 21:05:09
414,lulea,65.5842,22.1547,-2.96,86,0,0.51,SE,2023-04-16 21:02:27
415,frolovo,49.7713,43.6622,5.74,50,17,3.06,RU,2023-04-16 21:05:09
416,kabo,7.6994,18.629,25.16,71,81,2.3,CF,2023-04-16 21:05:10
417,rio grande,-32.035,-52.0986,22.06,88,100,6.41,BR,2023-04-16 20:55:17
418,north bend,43.4065,-124.2243,10.65,93,100,5.66,US,2023-04-16 21:00:40
419,qaqortoq,60.7167,-46.0333,4.62,66,44,2.84,GL,2023-04-16 21:05:11
420,nortelandia,-14.4547,-56.8028,27.76,80,97,0.98,BR,2023-04-16 21:05:12
421,neiafu,-18.65,-173.9833,27.38,78,75,5.14,TO,2023-04-16 21:05:18
422,kudahuvadhoo,2.6708,72.8944,27.62,75,90,1.24,MV,2023-04-16 21:05:18
423,marsh harbour,26.5412,-77.0636,25.84,76,12,6.73,BS,2023-04-16 21:05:18
424,luwuk,-0.9516,122.7875,25.21,89,83,1.0,ID,2023-04-16 21:05:18
425,fairbanks,64.8378,-147.7164,-0.78,64,75,2.57,US,2023-04-16 21:05:19
426,lardos,36.0942,28.0157,16.9,75,100,1.02,GR,2023-04-16 21:05:19
427,budhlada,29.9333,75.5667,27.97,23,66,2.2,IN,2023-04-16 21:05:19
428,luanda,-8.8368,13.2343,26.0,89,75,1.54,AO,2023-04-16 21:02:57
429,qandala,11.472,49.8728,29.2,59,5,3.23,SO,2023-04-16 21:05:20
430,tsaratanana,-16.7833,47.65,22.06,83,45,3.15,MG,2023-04-16 21:05:21
431,leh,34.1667,77.5833,-2.85,74,68,1.36,IN,2023-04-16 21:05:22
432,pasighat,28.0667,95.3333,23.31,54,32,2.46,IN,2023-04-16 21:05:22
433,vitoria da conquista,-14.8661,-40.8394,24.75,58,92,4.39,BR,2023-04-16 21:01:44
434,emba,48.8264,58.1442,-6.93,91,5,3.25,KZ,2023-04-16 21:05:23
435,kidal,18.4411,1.4078,29.57,8,0,3.98,ML,2023-04-16 21:05:23
436,walvis bay,-22.9575,14.5053,23.53,49,26,2.06,NA,2023-04-16 21:05:24
437,ketchikan,55.3422,-131.6461,8.26,66,75,3.09,US,2023-04-16 21:05:24
438,ayacucho,-13.1583,-74.2239,24.92,29,40,1.54,PE,2023-04-16 21:05:24
439,kununurra,-15.7667,128.7333,21.99,60,18,2.57,AU,2023-04-16 21:05:25
440,gitarama,-2.0744,29.7567,17.7,96,99,0.81,RW,2023-04-16 21:05:25
441,envira,-7.3,-70.2167,24.36,94,100,0.77,BR,2023-04-16 21:05:26
442,chatellerault,46.8,0.5333,9.4,65,89,3.18,FR,2023-04-16 21:05:26
443,ahipara,-35.1667,173.1667,18.43,78,100,8.0,NZ,2023-04-16 21:05:27
444,harbin,45.75,126.65,2.97,47,9,2.65,CN,2023-04-16 21:05:27
445,moose factory,51.2585,-80.6094,2.0,80,100,5.14,CA,2023-04-16 21:05:28
446,palembang,-2.9167,104.7458,23.05,100,75,1.03,ID,2023-04-16 21:05:28
447,zhangjiakou,40.81,114.8794,8.82,36,13,3.2,CN,2023-04-16 21:05:29
448,egvekinot,66.3167,-179.1667,-13.37,75,11,0.42,RU,2023-04-16 21:05:29
449,codrington,-38.2667,141.9667,11.25,89,45,4.96,AU,2023-04-16 21:05:29
450,tiarei,-17.5333,-149.3333,30.01,75,39,3.59,PF,2023-04-16 21:05:30
451,shenkursk,62.1091,42.896,-1.84,98,100,0.61,RU,2023-04-16 21:05:30
452,barberton,-25.7884,31.0532,18.03,84,0,0.44,ZA,2023-04-16 21:05:31
453,batemans bay,-35.7167,150.1833,13.39,76,0,1.42,AU,2023-04-16 21:05:31
454,mamlyutka,54.9375,68.5394,-1.75,61,12,4.19,KZ,2023-04-16 21:05:33
455,masterton,-40.9597,175.6575,12.16,81,100,3.01,NZ,2023-04-16 21:05:34
456,valley,45.1277,-116.1262,9.23,38,100,4.98,US,2023-04-16 21:05:34
457,evensk,61.95,159.2333,-4.06,93,100,7.51,RU,2023-04-16 21:05:34
458,snyder,32.7179,-100.9176,22.83,17,0,3.09,US,2023-04-16 21:05:34
459,solnechnyy,50.7214,136.6319,-3.52,87,84,2.93,RU,2023-04-16 21:05:35
460,ambilobe,-13.2,49.05,22.67,94,7,1.23,MG,2023-04-16 21:05:36
461,ormara,25.2088,64.6357,25.58,75,44,5.2,PK,2023-04-16 21:05:36
462,rognan,67.0953,15.3878,5.08,96,95,1.61,NO,2023-04-16 21:05:36
463,bonthe,7.5264,-12.505,27.34,84,65,4.47,SL,2023-04-16 21:03:10
464,albacete,38.8333,-2.0,12.45,50,0,4.12,ES,2023-04-16 21:01:50
465,chinsali,-10.5414,32.0816,17.07,93,99,3.76,ZM,2023-04-16 21:05:37
466,korla,41.7597,86.1469,17.24,32,99,8.1,CN,2023-04-16 21:05:38
467,lewisporte,49.2499,-55.0482,9.84,81,34,1.47,CA,2023-04-16 21:05:38
468,petropavlovsk-kamchatskiy,53.0452,158.6483,-0.67,86,75,3.0,RU,2023-04-16 21:02:03
469,palmas,-10.2128,-48.3603,28.93,70,20,2.57,BR,2023-04-16 21:05:39
470,colares,38.7992,-9.4469,21.55,45,0,6.69,PT,2023-04-16 21:05:40
471,pangody,65.85,74.4859,-24.14,88,16,6.41,RU,2023-04-16 21:05:40
472,bushehr,28.9684,50.8385,20.05,68,0,3.09,IR,2023-04-16 21:05:40
473,turkmenabat,39.0733,63.5786,10.99,58,0,7.2,TM,2023-04-16 21:05:41
474,ponta delgada,37.7333,-25.6667,17.4,94,20,3.6,PT,2023-04-16 21:03:55
475,puerto narino,-3.7703,-70.3831,26.44,93,95,0.73,CO,2023-04-16 21:05:41
476,barkhan,29.8977,69.5256,23.38,33,23,0.89,PK,2023-04-16 21:05:42
477,cockburn town,21.4612,-71.1419,26.98,65,75,7.72,TC,2023-04-16 21:05:42
478,fort pierce,27.4467,-80.3256,29.48,81,64,9.39,US,2023-04-16 21:05:42
479,kerema,-7.9631,145.7785,25.03,82,94,1.41,PG,2023-04-16 21:05:43
480,sholapur,17.6833,75.9167,32.33,25,45,2.88,IN,2023-04-16 21:05:43
481,gazli,40.1333,63.45,8.86,31,88,6.32,UZ,2023-04-16 21:05:43
482,kalemie,-5.9475,29.1947,21.82,85,75,0.94,CD,2023-04-16 21:05:43
483,marquelia,16.5833,-98.8167,30.77,56,12,4.35,MX,2023-04-16 21:05:43
484,banjar,-8.19,114.9675,25.29,92,100,1.24,ID,2023-04-16 21:05:43
485,broome,42.2506,-75.833,26.05,50,40,3.09,US,2023-04-16 21:05:44
486,meadow lake,34.8014,-106.5436,22.2,10,0,2.6,US,2023-04-16 21:05:44
487,natal,-5.795,-35.2094,26.36,83,75,5.14,BR,2023-04-16 21:05:44
488,teknaf,20.8624,92.3058,25.55,92,14,1.03,BD,2023-04-16 21:05:44
489,sapa,5.1544,120.3241,27.69,74,98,1.25,PH,2023-04-16 21:05:45
490,carstairs,51.5668,-114.102,15.9,28,12,3.87,CA,2023-04-16 21:05:45
491,preston,53.7667,-2.7167,11.59,91,100,1.67,GB,2023-04-16 21:05:34
492,mbanza-ngungu,-5.25,14.8667,20.8,96,99,0.85,CD,2023-04-16 21:05:45
493,biltine,14.5333,20.9167,32.44,17,94,1.22,TD,2023-04-16 21:05:46
494,puerto lopez,4.0845,-72.956,32.29,48,100,2.47,CO,2023-04-16 21:05:46
495,luang prabang,19.8856,102.1347,24.54,70,23,1.05,LA,2023-04-16 21:05:46
496,aswan,24.0934,32.907,28.61,10,0,5.14,EG,2023-04-16 21:05:47
497,imeni morozova,59.9757,31.0376,7.19,62,100,1.46,RU,2023-04-16 21:05:47
498,oistins,13.0667,-59.5333,29.05,58,20,7.72,BB,2023-04-16 21:00:49
499,alindao,5.0267,21.2088,23.15,88,96,1.97,CF,2023-04-16 21:05:47
500,newport,51.5877,-2.9984,12.3,90,92,2.11,GB,2023-04-16 21:05:47
501,qui nhon,13.7667,109.2333,25.77,89,100,1.44,VN,2023-04-16 21:04:04
502,agadir,30.4202,-9.5982,18.25,58,1,1.36,MA,2023-04-16 21:05:48
503,horsham,51.064,-0.3272,13.34,72,0,2.06,GB,2023-04-16 21:05:48
504,roma,43.2128,-75.4557,26.08,46,0,4.63,US,2023-04-16 21:05:48
505,turochak,52.2576,87.1224,-11.72,96,100,1.57,RU,2023-04-16 21:05:48
506,alta floresta,-9.8756,-56.0861,29.9,66,40,1.54,BR,2023-04-16 21:05:48
507,la rioja,42.25,-2.5,7.88,64,0,1.63,ES,2023-04-16 21:01:49
508,erdaojiang,41.7764,126.0319,3.62,76,62,1.33,CN,2023-04-16 21:05:49
509,coihaique,-45.5752,-72.0662,10.97,50,75,2.57,CL,2023-04-16 21:02:43
510,xacmaz,41.4635,48.806,5.6,71,92,1.5,AZ,2023-04-16 21:05:49
511,kendari,-3.945,122.4989,24.13,95,100,1.28,ID,2023-04-16 21:05:49
512,trat,12.5,102.5,25.15,86,75,0.22,TH,2023-04-16 21:05:50
513,muros,42.7762,-9.0603,15.93,74,13,2.12,ES,2023-04-16 21:05:50
514,emerald,-23.5333,148.1667,19.08,91,100,6.85,AU,2023-04-16 21:01:03
515,kondopoga,62.2057,34.2614,-1.18,99,100,0.82,RU,2023-04-16 21:05:50
516,togur,58.3631,82.8265,-11.07,96,100,0.96,RU,2023-04-16 21:05:50
517,kingston,17.997,-76.7936,30.53,68,20,7.72,JM,2023-04-16 21:05:51
518,adrar,20.5022,-10.0711,30.57,14,13,4.61,MR,2023-04-16 21:05:51
519,hurghada,27.2574,33.8129,26.02,24,0,3.09,EG,2023-04-16 21:05:51
520,abu dhabi,24.4667,54.3667,26.08,62,0,2.06,AE,2023-04-16 21:05:51
521,kadugannawa,7.2547,80.5242,20.23,90,3,1.33,LK,2023-04-16 21:05:51
522,zarautz,43.2844,-2.1699,11.92,81,0,0.24,ES,2023-04-16 21:05:51
523,hay river,60.8156,-115.7999,11.99,37,75,6.17,CA,2023-04-16 21:05:52
524,fort madison,40.6298,-91.3151,4.38,81,100,8.23,US,2023-04-16 21:05:52
525,saratov,51.5667,46.0333,6.18,50,24,2.78,RU,2023-04-16 21:02:45
526,srandakan,-7.9386,110.2506,24.57,87,55,1.49,ID,2023-04-16 21:05:52
527,malibu,34.005,-118.8101,25.28,80,83,0.89,US,2023-04-16 21:03:59
528,kaeo,-35.1,173.7833,19.62,82,100,8.68,NZ,2023-04-16 21:05:53
529,zhigansk,66.7697,123.3711,-12.44,99,98,2.29,RU,2023-04-16 21:05:53
530,shizunai,42.3339,142.3669,2.5,86,97,12.3,JP,2023-04-16 21:05:53
531,taphan hin,16.2209,100.4198,31.09,68,80,2.39,TH,2023-04-16 21:05:53
532,bubaque,11.2833,-15.8333,26.13,75,7,7.99,GW,2023-04-16 21:05:53
533,kieta,-6.2167,155.6333,26.26,69,69,1.05,PG,2023-04-16 21:05:53
534,matara,5.9485,80.5353,25.25,83,27,1.34,LK,2023-04-16 21:05:54
535,conceicao do araguaia,-8.2578,-49.2647,25.73,90,100,2.29,BR,2023-04-16 21:02:11
536,sangueya,10.7,-14.3667,26.37,80,65,2.51,GN,2023-04-16 21:05:54
537,priiskovyy,51.9333,116.6333,-1.19,63,50,1.78,RU,2023-04-16 21:05:54
538,oussouye,12.485,-16.5469,31.1,63,4,3.45,SN,2023-04-16 21:05:54
539,gushikawa,26.3544,127.8686,19.57,82,0,3.09,JP,2023-04-16 21:05:54
540,kantunilkin,21.0917,-87.45,35.91,29,25,3.8,MX,2023-04-16 21:05:55
541,shawville,45.6001,-76.4827,25.98,58,0,4.17,CA,2023-04-16 21:05:55
542,turkistan,43.0,68.0,9.63,31,30,7.75,KZ,2023-04-16 21:05:55
543,sisimiut,66.9395,-53.6735,-4.07,83,53,7.04,GL,2023-04-16 21:05:55
544,nokaneng,-19.6667,22.2667,22.1,49,28,4.1,BW,2023-04-16 21:05:55
545,omaruru,-21.4333,15.9333,23.97,33,93,2.44,NA,2023-04-16 21:05:56
546,bilibino,68.0546,166.4372,-14.0,71,77,1.16,RU,2023-04-16 21:05:56
547,male,4.1748,73.5089,28.97,84,40,1.54,MV,2023-04-16 21:02:03
548,cortez,37.3489,-108.5859,17.42,15,0,3.6,US,2023-04-16 21:05:56
549,sao miguel do araguaia,-13.275,-50.1628,28.14,64,75,2.0,BR,2023-04-16 21:05:56
550,bafra,41.5678,35.9069,13.46,76,100,1.14,TR,2023-04-16 21:05:57
551,assiniboia,49.6334,-105.9845,11.9,28,100,5.66,CA,2023-04-16 21:05:57
552,klyuchi,52.2667,79.1667,-3.61,92,100,3.79,RU,2023-04-16 21:05:57
